TIME,OFFSET,T_SET120,T_SET115,T_SET110,T_SET105,T_SET100,T_SET95,T_SET90,T_SET86,T_SET75,T_SET70,T_SET65,T_SET60,T_SET55,T_SET50,T_SET45,T_SET40,T_SET35,ESPECTROSCOPIA,S_NORM
-0.1094,0.016,0.022,0.022,0.022,0.02,0.022,0.022,0.0216,0.024,0.028,0.036,0.054,0.07,0.084,0.102,0.104,0.112,0.126,0.464,0.14
-0.1093,0.016,0.02,0.02,0.022,0.02,0.024,0.022,0.0208,0.0216,0.026,0.036,0.052,0.07,0.084,0.1,0.102,0.112,0.124,0.448,0.14
-0.1092,0.016,0.02,0.022,0.022,0.02,0.022,0.02,0.0208,0.0216,0.026,0.034,0.048,0.068,0.08,0.1,0.102,0.11,0.124,0.448,0.14
-0.1091,0.018,0.022,0.022,0.02,0.02,0.02,0.02,0.02,0.0216,0.026,0.032,0.048,0.066,0.078,0.098,0.1,0.108,0.122,0.432,0.142
-0.109,0.014,0.022,0.02,0.02,0.02,0.022,0.02,0.02,0.0208,0.026,0.032,0.048,0.064,0.076,0.096,0.098,0.108,0.12,0.456,0.14
-0.1089,0.016,0.022,0.02,0.02,0.02,0.02,0.022,0.02,0.02,0.026,0.03,0.046,0.062,0.076,0.096,0.098,0.104,0.122,0.432,0.14
-0.1088,0.016,0.018,0.02,0.02,0.02,0.022,0.022,0.0208,0.0208,0.026,0.03,0.044,0.06,0.074,0.094,0.096,0.106,0.118,0.44,0.14
-0.1087,0.016,0.02,0.022,0.02,0.02,0.022,0.02,0.02,0.0208,0.026,0.03,0.042,0.058,0.072,0.09,0.096,0.102,0.12,0.432,0.14
-0.1086,0.018,0.02,0.02,0.022,0.02,0.018,0.022,0.02,0.0216,0.024,0.03,0.04,0.056,0.072,0.092,0.092,0.102,0.118,0.432,0.142
-0.1085,0.018,0.02,0.022,0.02,0.02,0.02,0.02,0.0208,0.0208,0.022,0.028,0.04,0.056,0.07,0.088,0.092,0.1,0.118,0.432,0.14
-0.1084,0.016,0.02,0.022,0.02,0.02,0.022,0.02,0.02,0.02,0.024,0.028,0.038,0.054,0.066,0.086,0.09,0.102,0.116,0.416,0.14
-0.1083,0.018,0.02,0.02,0.02,0.02,0.022,0.018,0.0192,0.0184,0.024,0.028,0.036,0.052,0.068,0.086,0.088,0.098,0.116,0.424,0.14
-0.1082,0.016,0.02,0.02,0.02,0.02,0.02,0.018,0.02,0.0208,0.022,0.024,0.036,0.048,0.064,0.082,0.086,0.098,0.116,0.416,0.142
-0.1081,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.0208,0.02,0.022,0.026,0.036,0.048,0.062,0.082,0.088,0.096,0.112,0.408,0.14
-0.108,0.018,0.02,0.02,0.02,0.02,0.02,0.018,0.0192,0.0208,0.022,0.026,0.034,0.048,0.06,0.08,0.086,0.094,0.112,0.408,0.14
-0.1079,0.016,0.022,0.022,0.022,0.02,0.02,0.022,0.02,0.0192,0.02,0.026,0.034,0.046,0.058,0.078,0.084,0.096,0.112,0.408,0.138
-0.1078,0.016,0.02,0.02,0.02,0.022,0.02,0.02,0.02,0.0192,0.022,0.024,0.034,0.046,0.058,0.078,0.082,0.094,0.11,0.408,0.14
-0.1077,0.018,0.02,0.02,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.024,0.032,0.044,0.056,0.076,0.082,0.092,0.11,0.4,0.14
-0.1076,0.016,0.02,0.022,0.02,0.02,0.02,0.02,0.02,0.0184,0.02,0.022,0.03,0.044,0.058,0.076,0.08,0.09,0.11,0.384,0.14
-0.1075,0.016,0.022,0.02,0.02,0.02,0.02,0.018,0.02,0.02,0.022,0.024,0.032,0.042,0.054,0.074,0.08,0.09,0.106,0.4,0.14
-0.1074,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.0184,0.0192,0.02,0.024,0.03,0.04,0.05,0.074,0.078,0.088,0.108,0.384,0.14
-0.1073,0.018,0.02,0.022,0.02,0.02,0.02,0.022,0.0184,0.0184,0.02,0.024,0.028,0.04,0.052,0.068,0.078,0.086,0.106,0.384,0.14
-0.1072,0.016,0.02,0.022,0.02,0.02,0.02,0.02,0.0208,0.0192,0.02,0.022,0.028,0.038,0.05,0.07,0.076,0.086,0.104,0.384,0.14
-0.1071,0.016,0.022,0.022,0.02,0.02,0.02,0.02,0.02,0.0192,0.02,0.022,0.028,0.038,0.05,0.068,0.076,0.084,0.102,0.384,0.14
-0.107,0.016,0.02,0.02,0.02,0.02,0.02,0.018,0.02,0.0184,0.022,0.022,0.028,0.036,0.048,0.066,0.074,0.082,0.104,0.376,0.14
-0.1069,0.016,0.022,0.02,0.02,0.02,0.02,0.018,0.02,0.0192,0.02,0.022,0.028,0.036,0.046,0.066,0.074,0.082,0.102,0.376,0.138
-0.1068,0.016,0.02,0.02,0.022,0.02,0.02,0.02,0.02,0.0184,0.02,0.022,0.028,0.036,0.048,0.064,0.072,0.082,0.102,0.384,0.14
-0.1067,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0184,0.022,0.022,0.026,0.036,0.046,0.064,0.07,0.08,0.102,0.368,0.14
-0.1066,0.016,0.02,0.02,0.02,0.02,0.02,0.018,0.0184,0.0192,0.02,0.022,0.026,0.034,0.044,0.062,0.07,0.078,0.098,0.36,0.14
-0.1065,0.014,0.02,0.02,0.02,0.02,0.02,0.018,0.0208,0.0192,0.022,0.02,0.026,0.034,0.046,0.062,0.07,0.08,0.1,0.368,0.14
-0.1064,0.018,0.02,0.022,0.02,0.02,0.02,0.018,0.0192,0.02,0.022,0.022,0.024,0.032,0.044,0.06,0.068,0.078,0.098,0.36,0.14
-0.1063,0.016,0.02,0.02,0.018,0.02,0.018,0.02,0.02,0.0208,0.02,0.022,0.026,0.032,0.044,0.058,0.066,0.078,0.098,0.352,0.14
-0.1062,0.018,0.022,0.02,0.02,0.02,0.02,0.022,0.0192,0.0192,0.02,0.022,0.024,0.03,0.042,0.058,0.066,0.076,0.096,0.352,0.138
-0.1061,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0192,0.022,0.022,0.022,0.03,0.044,0.058,0.066,0.074,0.096,0.344,0.14
-0.106,0.014,0.02,0.02,0.022,0.018,0.02,0.02,0.0184,0.0184,0.022,0.022,0.024,0.032,0.04,0.058,0.064,0.076,0.096,0.352,0.14
-0.1059,0.018,0.022,0.02,0.02,0.022,0.02,0.022,0.02,0.0192,0.02,0.022,0.024,0.032,0.04,0.056,0.064,0.074,0.096,0.344,0.138
-0.1058,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.0192,0.0184,0.02,0.022,0.024,0.03,0.04,0.056,0.066,0.074,0.094,0.344,0.142
-0.1057,0.016,0.02,0.02,0.022,0.02,0.02,0.02,0.02,0.0192,0.022,0.02,0.024,0.028,0.04,0.056,0.062,0.072,0.094,0.336,0.14
-0.1056,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.02,0.0184,0.02,0.022,0.024,0.03,0.038,0.054,0.064,0.072,0.092,0.352,0.14
-0.1055,0.016,0.022,0.018,0.02,0.02,0.022,0.02,0.02,0.0184,0.02,0.022,0.022,0.03,0.038,0.054,0.062,0.072,0.092,0.344,0.138
-0.1054,0.016,0.02,0.02,0.02,0.02,0.022,0.02,0.0192,0.02,0.02,0.02,0.024,0.028,0.038,0.054,0.06,0.07,0.09,0.344,0.14
-0.1053,0.018,0.02,0.02,0.02,0.02,0.02,0.022,0.02,0.0184,0.02,0.022,0.022,0.028,0.038,0.054,0.062,0.072,0.09,0.336,0.138
-0.1052,0.016,0.02,0.02,0.02,0.02,0.018,0.022,0.0192,0.0192,0.02,0.022,0.022,0.028,0.038,0.054,0.062,0.068,0.09,0.336,0.14
-0.1051,0.016,0.02,0.02,0.018,0.02,0.02,0.022,0.02,0.0184,0.022,0.02,0.024,0.028,0.038,0.052,0.06,0.07,0.09,0.336,0.14
-0.105,0.018,0.02,0.02,0.022,0.018,0.02,0.02,0.0184,0.0208,0.02,0.022,0.022,0.028,0.036,0.05,0.06,0.068,0.088,0.344,0.14
-0.1049,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0192,0.02,0.022,0.024,0.028,0.036,0.05,0.058,0.068,0.09,0.344,0.142
-0.1048,0.018,0.02,0.022,0.018,0.02,0.02,0.018,0.02,0.02,0.02,0.022,0.022,0.028,0.036,0.048,0.06,0.066,0.088,0.352,0.14
-0.1047,0.016,0.02,0.02,0.018,0.02,0.02,0.02,0.0184,0.02,0.02,0.022,0.022,0.028,0.036,0.052,0.058,0.066,0.09,0.344,0.14
-0.1046,0.018,0.02,0.02,0.02,0.02,0.022,0.02,0.02,0.0184,0.02,0.02,0.024,0.028,0.038,0.05,0.058,0.066,0.086,0.336,0.14
-0.1045,0.018,0.02,0.022,0.02,0.02,0.02,0.022,0.0184,0.0184,0.02,0.02,0.022,0.028,0.036,0.048,0.058,0.066,0.086,0.344,0.138
-0.1044,0.016,0.022,0.02,0.022,0.018,0.02,0.02,0.0192,0.0184,0.02,0.022,0.022,0.028,0.036,0.048,0.056,0.066,0.086,0.328,0.138
-0.1043,0.016,0.02,0.022,0.02,0.02,0.02,0.02,0.0184,0.0192,0.02,0.022,0.024,0.028,0.036,0.048,0.058,0.066,0.086,0.344,0.14
-0.1042,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.02,0.02,0.022,0.026,0.036,0.048,0.056,0.066,0.084,0.352,0.14
-0.1041,0.018,0.02,0.022,0.022,0.02,0.018,0.018,0.02,0.0192,0.022,0.02,0.022,0.026,0.036,0.05,0.056,0.066,0.086,0.344,0.138
-0.104,0.016,0.018,0.02,0.018,0.02,0.022,0.02,0.02,0.02,0.02,0.022,0.024,0.028,0.036,0.048,0.058,0.064,0.086,0.336,0.138
-0.1039,0.016,0.02,0.018,0.02,0.02,0.02,0.018,0.02,0.0192,0.022,0.02,0.022,0.028,0.036,0.048,0.056,0.064,0.086,0.344,0.14
-0.1038,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0184,0.022,0.022,0.022,0.026,0.036,0.048,0.058,0.064,0.086,0.344,0.14
-0.1037,0.018,0.02,0.022,0.022,0.022,0.02,0.022,0.0184,0.0176,0.02,0.02,0.022,0.028,0.036,0.048,0.056,0.066,0.086,0.344,0.14
-0.1036,0.016,0.018,0.02,0.02,0.02,0.02,0.022,0.0184,0.0192,0.02,0.02,0.022,0.026,0.034,0.046,0.056,0.064,0.084,0.352,0.14
-0.1035,0.016,0.02,0.02,0.02,0.02,0.02,0.022,0.0192,0.0192,0.018,0.022,0.022,0.026,0.034,0.048,0.058,0.064,0.086,0.344,0.138
-0.1034,0.016,0.02,0.02,0.02,0.02,0.02,0.022,0.02,0.0192,0.022,0.022,0.022,0.026,0.034,0.048,0.056,0.066,0.086,0.344,0.138
-0.1033,0.018,0.022,0.022,0.02,0.02,0.02,0.02,0.02,0.0184,0.022,0.022,0.024,0.026,0.034,0.048,0.058,0.064,0.086,0.336,0.14
-0.1032,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.0192,0.0192,0.02,0.02,0.022,0.026,0.034,0.048,0.058,0.066,0.086,0.344,0.14
-0.1031,0.016,0.02,0.02,0.022,0.02,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.026,0.036,0.048,0.056,0.064,0.086,0.344,0.142
-0.103,0.018,0.02,0.022,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.022,0.028,0.036,0.048,0.056,0.066,0.088,0.376,0.14
-0.1029,0.018,0.02,0.02,0.02,0.022,0.022,0.022,0.0184,0.0184,0.02,0.022,0.024,0.026,0.036,0.048,0.06,0.064,0.088,0.368,0.142
-0.1028,0.016,0.02,0.022,0.02,0.02,0.022,0.018,0.0184,0.0192,0.02,0.02,0.022,0.026,0.036,0.05,0.056,0.068,0.088,0.352,0.138
-0.1027,0.016,0.02,0.02,0.018,0.02,0.02,0.02,0.02,0.0192,0.022,0.022,0.024,0.026,0.036,0.05,0.058,0.066,0.088,0.344,0.138
-0.1026,0.014,0.022,0.02,0.02,0.02,0.018,0.02,0.02,0.0192,0.02,0.02,0.022,0.026,0.038,0.048,0.056,0.068,0.088,0.336,0.14
-0.1025,0.016,0.02,0.02,0.02,0.018,0.02,0.02,0.02,0.0184,0.02,0.022,0.024,0.026,0.034,0.05,0.06,0.068,0.088,0.336,0.138
-0.1024,0.016,0.02,0.02,0.018,0.02,0.02,0.018,0.02,0.0192,0.02,0.02,0.022,0.026,0.036,0.05,0.06,0.068,0.088,0.344,0.14
-0.1023,0.014,0.02,0.02,0.02,0.02,0.02,0.02,0.0208,0.0192,0.02,0.022,0.022,0.026,0.038,0.05,0.058,0.068,0.088,0.344,0.138
-0.1022,0.016,0.02,0.02,0.022,0.02,0.02,0.018,0.02,0.0192,0.02,0.022,0.024,0.028,0.038,0.05,0.06,0.068,0.088,0.336,0.138
-0.1021,0.018,0.02,0.018,0.02,0.022,0.02,0.02,0.02,0.0192,0.022,0.022,0.022,0.03,0.038,0.052,0.06,0.068,0.09,0.344,0.138
-0.102,0.016,0.02,0.018,0.02,0.018,0.02,0.02,0.0184,0.0184,0.02,0.02,0.024,0.026,0.04,0.052,0.06,0.068,0.088,0.344,0.14
-0.1019,0.016,0.02,0.02,0.022,0.02,0.02,0.022,0.0192,0.02,0.02,0.02,0.022,0.028,0.04,0.054,0.062,0.068,0.09,0.344,0.138
-0.1018,0.018,0.02,0.022,0.02,0.018,0.02,0.02,0.0208,0.02,0.018,0.022,0.024,0.028,0.038,0.052,0.062,0.07,0.09,0.352,0.138
-0.1017,0.016,0.018,0.018,0.02,0.02,0.02,0.02,0.0184,0.0192,0.02,0.022,0.024,0.028,0.042,0.054,0.062,0.07,0.09,0.36,0.138
-0.1016,0.018,0.018,0.02,0.02,0.02,0.02,0.02,0.0176,0.0192,0.022,0.022,0.022,0.028,0.04,0.056,0.064,0.07,0.092,0.36,0.14
-0.1015,0.016,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.0184,0.022,0.022,0.024,0.03,0.042,0.054,0.064,0.074,0.092,0.352,0.14
-0.1014,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0176,0.022,0.022,0.024,0.03,0.042,0.056,0.062,0.072,0.092,0.352,0.14
-0.1013,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0184,0.022,0.022,0.024,0.028,0.04,0.056,0.064,0.074,0.092,0.344,0.138
-0.1012,0.018,0.02,0.02,0.02,0.022,0.022,0.02,0.0184,0.02,0.02,0.02,0.026,0.03,0.042,0.056,0.066,0.076,0.094,0.344,0.14
-0.1011,0.016,0.022,0.022,0.02,0.02,0.02,0.02,0.0184,0.0184,0.02,0.024,0.024,0.03,0.044,0.058,0.066,0.076,0.094,0.352,0.14
-0.101,0.016,0.02,0.02,0.02,0.02,0.02,0.02,0.0184,0.0192,0.02,0.024,0.024,0.032,0.044,0.058,0.068,0.074,0.094,0.352,0.14
-0.1009,0.016,0.02,0.02,0.02,0.022,0.02,0.022,0.02,0.0192,0.022,0.022,0.026,0.032,0.046,0.058,0.07,0.078,0.094,0.344,0.138
-0.1008,0.018,0.02,0.02,0.02,0.02,0.018,0.022,0.0184,0.0192,0.02,0.022,0.024,0.032,0.046,0.06,0.068,0.078,0.096,0.36,0.14
-0.1007,0.016,0.02,0.02,0.02,0.02,0.022,0.022,0.0192,0.0192,0.022,0.024,0.026,0.034,0.046,0.06,0.068,0.076,0.098,0.352,0.138
-0.1006,0.016,0.02,0.02,0.022,0.018,0.022,0.02,0.02,0.0184,0.02,0.024,0.026,0.034,0.046,0.062,0.07,0.08,0.098,0.352,0.138
-0.1005,0.016,0.02,0.018,0.02,0.02,0.02,0.02,0.02,0.0192,0.02,0.022,0.026,0.036,0.048,0.062,0.072,0.08,0.096,0.352,0.138
-0.1004,0.016,0.022,0.02,0.02,0.02,0.02,0.02,0.0176,0.0192,0.02,0.024,0.026,0.034,0.048,0.062,0.074,0.08,0.098,0.352,0.138
-0.1003,0.016,0.02,0.02,0.02,0.02,0.02,0.018,0.02,0.0184,0.022,0.022,0.026,0.036,0.05,0.066,0.074,0.08,0.098,0.36,0.138
-0.1002,0.018,0.022,0.022,0.018,0.022,0.022,0.02,0.02,0.0208,0.02,0.024,0.028,0.036,0.052,0.066,0.074,0.082,0.1,0.368,0.138
-0.1001,0.016,0.018,0.02,0.02,0.02,0.02,0.022,0.0184,0.0208,0.02,0.024,0.028,0.038,0.054,0.066,0.076,0.084,0.102,0.368,0.138
-0.1,0.016,0.02,0.022,0.02,0.02,0.02,0.02,0.0192,0.0192,0.022,0.026,0.026,0.04,0.054,0.068,0.076,0.084,0.102,0.368,0.138
-0.0999,0.016,0.022,0.02,0.02,0.022,0.022,0.022,0.02,0.02,0.02,0.024,0.028,0.038,0.056,0.07,0.076,0.086,0.104,0.368,0.138
-0.0998,0.018,0.02,0.022,0.02,0.018,0.02,0.02,0.02,0.0184,0.022,0.026,0.03,0.04,0.056,0.068,0.078,0.086,0.104,0.368,0.138
-0.0997,0.018,0.02,0.02,0.02,0.02,0.022,0.018,0.02,0.0192,0.022,0.024,0.03,0.042,0.058,0.072,0.078,0.088,0.106,0.376,0.138
-0.0996,0.018,0.018,0.02,0.022,0.02,0.02,0.02,0.0208,0.02,0.022,0.024,0.032,0.044,0.06,0.074,0.08,0.088,0.106,0.376,0.138
-0.0995,0.016,0.022,0.02,0.02,0.02,0.02,0.02,0.0184,0.0192,0.022,0.028,0.034,0.042,0.062,0.074,0.082,0.09,0.108,0.384,0.136
-0.0994,0.018,0.02,0.02,0.022,0.02,0.022,0.02,0.02,0.0208,0.024,0.028,0.032,0.044,0.062,0.074,0.084,0.092,0.108,0.376,0.14
-0.0993,0.016,0.022,0.02,0.02,0.02,0.02,0.022,0.0192,0.0192,0.024,0.028,0.032,0.046,0.064,0.078,0.082,0.09,0.108,0.392,0.138
-0.0992,0.016,0.018,0.02,0.018,0.02,0.02,0.02,0.0184,0.0208,0.022,0.028,0.036,0.046,0.064,0.078,0.084,0.092,0.11,0.384,0.14
-0.0991,0.016,0.02,0.018,0.02,0.02,0.022,0.02,0.0192,0.0184,0.024,0.028,0.034,0.048,0.066,0.08,0.086,0.094,0.11,0.392,0.14
-0.099,0.016,0.02,0.02,0.018,0.02,0.02,0.022,0.0184,0.02,0.024,0.028,0.034,0.048,0.068,0.08,0.088,0.096,0.112,0.392,0.138
-0.0989,0.018,0.02,0.02,0.02,0.02,0.022,0.018,0.02,0.02,0.024,0.03,0.036,0.05,0.068,0.082,0.088,0.096,0.114,0.4,0.14
-0.0988,0.016,0.02,0.02,0.022,0.02,0.02,0.022,0.02,0.0216,0.026,0.032,0.038,0.052,0.07,0.084,0.09,0.098,0.112,0.4,0.138
-0.0987,0.018,0.02,0.02,0.02,0.02,0.02,0.022,0.02,0.0208,0.026,0.032,0.038,0.054,0.072,0.086,0.09,0.098,0.114,0.4,0.14
-0.0986,0.018,0.022,0.02,0.022,0.022,0.02,0.02,0.0208,0.0216,0.026,0.032,0.04,0.056,0.074,0.086,0.094,0.1,0.116,0.408,0.14
-0.0985,0.018,0.02,0.02,0.022,0.02,0.022,0.022,0.02,0.0208,0.026,0.036,0.044,0.058,0.076,0.09,0.094,0.1,0.116,0.408,0.138
-0.0984,0.016,0.02,0.02,0.018,0.02,0.02,0.022,0.02,0.0208,0.026,0.036,0.042,0.058,0.078,0.088,0.096,0.102,0.116,0.408,0.138
-0.0983,0.014,0.02,0.02,0.02,0.02,0.022,0.022,0.0208,0.0224,0.028,0.038,0.044,0.06,0.08,0.092,0.096,0.102,0.118,0.408,0.138
-0.0982,0.018,0.02,0.02,0.02,0.022,0.02,0.02,0.0208,0.0224,0.028,0.038,0.044,0.062,0.08,0.092,0.098,0.106,0.118,0.408,0.138
-0.0981,0.016,0.02,0.022,0.018,0.022,0.02,0.022,0.02,0.0232,0.03,0.038,0.048,0.062,0.082,0.094,0.098,0.104,0.118,0.408,0.138
-0.098,0.016,0.02,0.022,0.02,0.022,0.02,0.02,0.0224,0.0232,0.03,0.04,0.048,0.064,0.084,0.096,0.1,0.104,0.12,0.408,0.138
-0.0979,0.016,0.02,0.022,0.02,0.022,0.02,0.024,0.0216,0.0232,0.032,0.042,0.052,0.066,0.086,0.098,0.102,0.106,0.12,0.416,0.138
-0.0978,0.016,0.02,0.02,0.02,0.022,0.022,0.022,0.0216,0.024,0.032,0.046,0.052,0.068,0.088,0.098,0.104,0.11,0.12,0.424,0.138
-0.0977,0.018,0.022,0.022,0.02,0.022,0.022,0.024,0.0208,0.0248,0.036,0.046,0.056,0.07,0.088,0.1,0.104,0.11,0.12,0.424,0.138
-0.0976,0.016,0.02,0.022,0.02,0.02,0.024,0.022,0.0248,0.0248,0.036,0.048,0.056,0.074,0.092,0.102,0.102,0.112,0.124,0.424,0.14
-0.0975,0.016,0.022,0.02,0.022,0.02,0.022,0.024,0.024,0.0256,0.036,0.05,0.058,0.076,0.094,0.102,0.106,0.112,0.122,0.424,0.138
-0.0974,0.016,0.022,0.022,0.022,0.022,0.024,0.024,0.0232,0.0256,0.038,0.052,0.06,0.076,0.096,0.106,0.108,0.114,0.126,0.424,0.138
-0.0973,0.018,0.022,0.02,0.022,0.022,0.024,0.022,0.0248,0.0272,0.04,0.054,0.062,0.078,0.096,0.106,0.112,0.114,0.124,0.424,0.138
-0.0972,0.018,0.022,0.022,0.024,0.022,0.024,0.026,0.0256,0.028,0.042,0.054,0.064,0.08,0.098,0.108,0.11,0.116,0.126,0.432,0.14
-0.0971,0.016,0.022,0.022,0.022,0.024,0.026,0.024,0.0256,0.0296,0.044,0.058,0.066,0.084,0.102,0.11,0.112,0.116,0.13,0.44,0.138
-0.097,0.018,0.024,0.022,0.024,0.022,0.024,0.028,0.0272,0.0304,0.044,0.06,0.068,0.084,0.102,0.112,0.114,0.118,0.128,0.44,0.138
-0.0969,0.014,0.024,0.024,0.024,0.022,0.026,0.026,0.028,0.032,0.048,0.062,0.072,0.088,0.104,0.112,0.114,0.118,0.13,0.432,0.138
-0.0968,0.016,0.024,0.024,0.022,0.026,0.026,0.026,0.0288,0.0328,0.052,0.064,0.074,0.088,0.108,0.114,0.116,0.118,0.13,0.44,0.138
-0.0967,0.016,0.024,0.022,0.024,0.026,0.028,0.03,0.0312,0.0352,0.052,0.066,0.074,0.092,0.108,0.116,0.116,0.122,0.13,0.44,0.138
-0.0966,0.016,0.026,0.024,0.024,0.026,0.03,0.03,0.0312,0.0368,0.054,0.07,0.078,0.094,0.11,0.116,0.116,0.122,0.13,0.44,0.138
-0.0965,0.018,0.026,0.026,0.026,0.026,0.028,0.03,0.032,0.0384,0.056,0.072,0.082,0.096,0.112,0.118,0.116,0.122,0.13,0.448,0.14
-0.0964,0.014,0.028,0.024,0.026,0.028,0.032,0.032,0.0344,0.0408,0.058,0.074,0.082,0.098,0.114,0.118,0.118,0.124,0.132,0.448,0.138
-0.0963,0.016,0.026,0.026,0.026,0.028,0.032,0.034,0.036,0.0416,0.062,0.076,0.084,0.1,0.114,0.12,0.12,0.124,0.134,0.44,0.138
-0.0962,0.016,0.028,0.028,0.026,0.03,0.032,0.034,0.0384,0.0432,0.062,0.078,0.086,0.102,0.116,0.12,0.118,0.126,0.134,0.456,0.138
-0.0961,0.016,0.028,0.028,0.03,0.03,0.036,0.036,0.0408,0.0464,0.068,0.078,0.088,0.104,0.116,0.124,0.122,0.126,0.134,0.448,0.14
-0.096,0.016,0.028,0.03,0.03,0.03,0.036,0.038,0.0416,0.0488,0.068,0.084,0.092,0.104,0.118,0.124,0.122,0.126,0.134,0.456,0.138
-0.0959,0.016,0.032,0.032,0.032,0.036,0.038,0.038,0.044,0.0504,0.07,0.086,0.094,0.108,0.12,0.124,0.122,0.128,0.136,0.448,0.138
-0.0958,0.016,0.034,0.032,0.034,0.036,0.04,0.04,0.0472,0.0528,0.076,0.086,0.094,0.11,0.122,0.126,0.122,0.13,0.136,0.456,0.14
-0.0957,0.016,0.034,0.034,0.036,0.036,0.042,0.044,0.0488,0.0552,0.078,0.092,0.096,0.11,0.122,0.13,0.124,0.128,0.136,0.456,0.138
-0.0956,0.016,0.036,0.034,0.038,0.04,0.044,0.044,0.0504,0.0584,0.08,0.094,0.1,0.114,0.124,0.13,0.126,0.13,0.136,0.464,0.138
-0.0955,0.016,0.04,0.036,0.04,0.042,0.046,0.048,0.0552,0.0616,0.082,0.096,0.102,0.114,0.124,0.13,0.126,0.13,0.138,0.464,0.138
-0.0954,0.016,0.04,0.038,0.04,0.044,0.048,0.052,0.0544,0.064,0.084,0.098,0.104,0.116,0.128,0.13,0.128,0.132,0.138,0.464,0.138
-0.0953,0.018,0.042,0.04,0.042,0.046,0.052,0.052,0.0584,0.0664,0.088,0.1,0.106,0.118,0.128,0.13,0.128,0.13,0.138,0.464,0.14
-0.0952,0.018,0.046,0.042,0.046,0.05,0.054,0.056,0.06,0.068,0.088,0.102,0.11,0.12,0.132,0.134,0.128,0.134,0.136,0.464,0.138
-0.0951,0.016,0.046,0.044,0.05,0.05,0.054,0.058,0.064,0.0712,0.094,0.104,0.108,0.12,0.132,0.134,0.128,0.132,0.14,0.472,0.138
-0.095,0.016,0.048,0.048,0.052,0.052,0.058,0.06,0.0656,0.0736,0.096,0.108,0.112,0.122,0.134,0.134,0.13,0.134,0.142,0.464,0.138
-0.0949,0.016,0.052,0.05,0.052,0.056,0.062,0.064,0.0696,0.076,0.1,0.108,0.114,0.126,0.134,0.134,0.13,0.134,0.142,0.464,0.138
-0.0948,0.016,0.054,0.052,0.056,0.056,0.064,0.066,0.072,0.0792,0.102,0.112,0.116,0.124,0.136,0.136,0.13,0.134,0.14,0.464,0.138
-0.0947,0.016,0.056,0.054,0.058,0.062,0.068,0.07,0.0752,0.0824,0.104,0.116,0.116,0.13,0.136,0.138,0.132,0.134,0.14,0.472,0.138
-0.0946,0.016,0.058,0.056,0.06,0.062,0.07,0.07,0.0776,0.0848,0.108,0.116,0.118,0.13,0.138,0.138,0.132,0.134,0.14,0.472,0.138
-0.0945,0.016,0.062,0.058,0.062,0.064,0.072,0.076,0.0792,0.088,0.108,0.116,0.118,0.13,0.138,0.138,0.134,0.136,0.142,0.464,0.138
-0.0944,0.016,0.062,0.062,0.068,0.068,0.074,0.078,0.0848,0.092,0.112,0.116,0.122,0.13,0.138,0.138,0.134,0.136,0.142,0.472,0.138
-0.0943,0.016,0.066,0.064,0.07,0.07,0.078,0.08,0.088,0.0928,0.114,0.12,0.124,0.134,0.138,0.14,0.134,0.136,0.14,0.464,0.138
-0.0942,0.018,0.07,0.068,0.072,0.074,0.08,0.082,0.0904,0.0952,0.116,0.122,0.126,0.134,0.14,0.142,0.132,0.134,0.142,0.472,0.138
-0.0941,0.016,0.074,0.07,0.074,0.076,0.082,0.086,0.092,0.1,0.116,0.124,0.128,0.134,0.142,0.138,0.136,0.136,0.142,0.472,0.138
-0.094,0.016,0.078,0.074,0.078,0.082,0.088,0.09,0.096,0.1008,0.12,0.126,0.13,0.136,0.142,0.142,0.136,0.136,0.142,0.464,0.138
-0.0939,0.018,0.078,0.076,0.08,0.082,0.09,0.092,0.0992,0.104,0.122,0.128,0.13,0.138,0.142,0.142,0.134,0.138,0.144,0.464,0.138
-0.0938,0.016,0.084,0.08,0.084,0.088,0.092,0.096,0.1016,0.1056,0.124,0.126,0.132,0.138,0.142,0.142,0.136,0.136,0.144,0.472,0.136
-0.0937,0.016,0.084,0.084,0.086,0.088,0.094,0.098,0.1048,0.1088,0.124,0.13,0.134,0.138,0.142,0.142,0.136,0.138,0.146,0.472,0.138
